userId,courseId,currentScore,finalScore,currentGrade,finalGrade,courseAvgGrade,teacherId,teacherName,courseCode,CS 124,CS 124 Average,CS 165,CS 165 Average,CS 235,CS 235 Average,Core Average
33970,13925,95.54,95.54,A,A,91.59317073,38125,William Clements,CS398,88,76.35227273,88,82.97368421,95,90.86842105,90.33333333
44367,13925,96.65,96.65,A,A,91.59317073,38125,William Clements,CS398,89.4,72.39350877,95,85.37037037,92,88.41025641,92.13333333
32473,13925,90.14,90.14,A-,A-,91.59317073,38125,William Clements,CS398,,,91.6,84.5271875,75,77.47058824,83.3
17387,13925,83.43,83.43,B,B,91.59317073,38125,William Clements,CS398,41.33,78.13083333,75,77.36842105,88,77.78787879,68.11
8224,13925,83.04,83.04,B,B,91.59317073,38125,William Clements,CS398,,,85.45,26.066,83,80.57142857,84.225
5255,13925,84.85,84.85,B,B,91.59317073,38125,William Clements,CS398,,,88.34,84.5271875,78,76.69230769,83.17
27954,13925,97.63,97.63,A,A,91.59317073,38125,William Clements,CS398,97.53,78.24365854,95,82.09876543,95,77.78787879,95.84333333
5055,13925,90.73,90.73,A-,A-,91.59317073,38125,William Clements,CS398,,,,,,,
5241,13925,0,0,F,F,91.59317073,38125,William Clements,CS398,,,,,78,77.55882353,78
8466,13925,99.41,99.41,A,A,91.59317073,38125,William Clements,CS398,88.66,72.39350877,85,82.09876543,95,90.35483871,89.55333333
29142,13922,91.89,91.89,A-,A-,82.024,37214,Rex Fisher,CS308,75,76.35227273,92,75.30769231,73,88.26923077,80
25499,13922,100.74,100.74,A,A,82.024,37214,Rex Fisher,CS308,94.68,72.80058824,95,81.30952381,95,85.8125,94.89333333
20057,13922,23.3,20.15,F,F,82.024,37214,Rex Fisher,CS308,,,75,84.87096774,85,90.35483871,80
4189,13922,94.72,93.54,A,A,82.024,37214,Rex Fisher,CS308,92,76.55882353,85,75.85074627,95,84.51428571,90.66666667
44193,13922,98.89,98.89,A,A,82.024,37214,Rex Fisher,CS308,99.55,72.39350877,95,85.37037037,95,90.86842105,96.51666667
40278,13922,82.91,76.5,B-,C,82.024,37214,Rex Fisher,CS308,,,,,,,
32000,13922,82.64,82.64,B-,B-,82.024,37214,Rex Fisher,CS308,94.55,70.69857143,92,82.97368421,78,80.12121212,88.18333333
29735,13922,101.43,100.16,A,A,82.024,37214,Rex Fisher,CS308,,,72.87,75.056,85,90.86842105,78.935
1212,13922,100.13,98.89,A,A,82.024,37214,Rex Fisher,CS308,95,77.35714286,85,75.85074627,,,90
8982,13922,74.79,74.79,C,C,82.024,37214,Rex Fisher,CS308,57.51,72.69913043,88,82.09876543,83,84.51428571,76.17
36513,13922,99.75,99.75,A,A,82.024,37214,Rex Fisher,CS308,,,,,,,
6192,13922,80.77,12.23,B-,F,82.024,37214,Rex Fisher,CS308,71.06,74.09857143,,,,,71.06
17272,13922,86.83,86.83,B,B,82.024,37214,Rex Fisher,CS308,,,,,68,82.09090909,68
39799,13922,96.91,96.91,A,A,82.024,37214,Rex Fisher,CS308,79.15,83.37142857,92,86.17073171,85,73.81818182,85.38333333
5473,13922,91.63,91.63,A-,A-,82.024,37214,Rex Fisher,CS308,90,76.56358974,85,82.64864865,,,87.5
32236,13922,97.18,96,A,A,82.024,37214,Rex Fisher,CS308,100,76.56358974,95,82.12727273,95,77.91176471,96.66666667
34353,13922,70.52,68.94,C-,D+,82.024,37214,Rex Fisher,CS308,,,,,95,85.42857143,95
9087,13922,99.44,99.44,A,A,82.024,37214,Rex Fisher,CS308,100,76.56358974,95,82.64864865,88,77.91176471,94.33333333
14818,13922,83.38,82.4,B,B-,82.024,37214,Rex Fisher,CS308,91,70.74,97.79,36.7614,,,94.395
3578,13922,24.03,21.35,F,F,82.024,37214,Rex Fisher,CS308,,,75,82.97368421,50,75.36842105,62.5
1228,13922,99.12,99.12,A,A,82.024,37214,Rex Fisher,CS308,100,74.73641791,95,86.17073171,95,85.8125,96.66666667
28925,13922,53.15,52.76,F,F,82.024,37214,Rex Fisher,CS308,76.78,61.07578947,78,82.09876543,92,90.86842105,82.26
59975,13922,73.73,73.73,C,C,82.024,37214,Rex Fisher,CS308,75,76.70454545,,,,,75
43057,13922,94.44,93.32,A,A,82.024,37214,Rex Fisher,CS308,,,85,76.30555556,95,84.51428571,90
43349,13922,94,94,A,A,82.024,37214,Rex Fisher,CS308,79.06,72.39350877,78,76.30555556,85,84.51428571,80.68666667
41739,13922,100,100,A,A,82.024,37214,Rex Fisher,CS308,,,95,75.24324324,,,95
27515,13922,98.6,98.6,A,A,82.024,37214,Rex Fisher,CS308,100,77.30136986,95,84.97619048,88,73.81818182,94.33333333
44748,13922,83.06,82.16,B,B-,82.024,37214,Rex Fisher,CS308,99,78.24365854,95,82.97368421,95,90.86842105,96.33333333
42504,13922,97.82,96.63,A,A,82.024,37214,Rex Fisher,CS308,,,95,82.64864865,,,95
154,13922,83.3,82.3,B,B-,82.024,37214,Rex Fisher,CS308,,,,,75,78.75757576,75
36301,13922,95.6,93.44,A,A,82.024,37214,Rex Fisher,CS308,97.13,78.24365854,92,85.25714286,92,85.42857143,93.71
41335,13922,99.71,99.71,A,A,82.024,37214,Rex Fisher,CS308,100,74.73641791,95,86.17073171,95,85.8125,96.66666667
26860,13922,77.2,75.54,C+,C,82.024,37214,Rex Fisher,CS308,71.09,57.66810811,73,78.72093023,,,72.045
20813,13922,85.27,83.26,B,B,82.024,37214,Rex Fisher,CS308,83,76.55882353,,,,,83
7096,13922,88.72,88.72,B+,B+,82.024,37214,Rex Fisher,CS308,,,88,84.87096774,88,88.41025641,88
7085,13922,76.42,76.42,C,C,82.024,37214,Rex Fisher,CS308,,,88,81.30952381,78,75.36842105,83
19889,13922,80.55,80.55,B-,B-,82.024,37214,Rex Fisher,CS308,95,76.55882353,75,84.97619048,50,77.91176471,73.33333333
5625,13922,76.28,76.28,C,C,82.024,37214,Rex Fisher,CS308,75,66.953125,95,75.85074627,88,80.84615385,86
24202,13922,99.31,99.31,A,A,82.024,37214,Rex Fisher,CS308,85,76.70454545,95,84.97619048,95,73.81818182,91.66666667
23795,13922,77.73,77.73,C+,C+,82.024,37214,Rex Fisher,CS308,65,82.50561798,,,,,65
1288,13922,99.2,99.2,A,A,82.024,37214,Rex Fisher,CS308,,,83.53,75.056,92,73.81818182,87.765
31332,13922,99.76,99.76,A,A,82.024,37214,Rex Fisher,CS308,95,77.35714286,95,82.12727273,95,85.8125,95
45578,13922,99.04,99.04,A,A,82.024,37214,Rex Fisher,CS308,97.44,78.24365854,95,82.97368421,95,73.81818182,95.81333333
42016,13922,101.06,101.06,A,A,82.024,37214,Rex Fisher,CS308,,,95,82.97368421,95,75.85714286,95
27032,13922,70.61,69.82,C-,D+,82.024,37214,Rex Fisher,CS308,76.71,61.07578947,,,,,76.71
45675,13922,8.69,8.25,F,F,82.024,37214,Rex Fisher,CS308,,,,,,,
3889,13922,94.29,94.29,A,A,82.024,37214,Rex Fisher,CS308,74.11,74.09857143,83,75.85074627,85,73.81818182,80.70333333
7140,13922,36.82,16.47,F,F,82.024,37214,Rex Fisher,CS308,,,85,86.17073171,50,84.51428571,67.5
8372,13922,97.61,97.61,A,A,82.024,37214,Rex Fisher,CS308,100,77.30136986,83,82.12727273,50,73.81818182,77.66666667
13017,13922,98.45,98.45,A,A,82.024,37214,Rex Fisher,CS308,,,,,,,
25499,13919,95.47,95.47,A,A,87.012,616,Scott Burton,CS246,94.68,72.80058824,95,81.30952381,95,85.8125,94.89333333
5831,13919,93.1,93.1,A,A,87.012,616,Scott Burton,CS246,95,76.70454545,95,81.30952381,75,75.36842105,88.33333333
4189,13919,92.73,92.73,A-,A-,87.012,616,Scott Burton,CS246,92,76.55882353,85,75.85074627,95,84.51428571,90.66666667
45492,13919,52.13,52.13,F,F,87.012,616,Scott Burton,CS246,93.98,61.07578947,95,78.72093023,,,94.49
32000,13919,93.31,93.31,A,A,87.012,616,Scott Burton,CS246,94.55,70.69857143,92,82.97368421,78,80.12121212,88.18333333
3240,13919,89.7,89.7,B+,B+,87.012,616,Scott Burton,CS246,88,77.72340426,95,86.17073171,78,75.36842105,87
8498,13919,51.74,51.74,F,F,87.012,616,Scott Burton,CS246,99.52,79.5662963,95,82.64864865,92,77.91176471,95.50666667
20275,13919,93.92,93.92,A,A,87.012,616,Scott Burton,CS246,,,,,,,
6289,13919,98.83,98.83,A,A,87.012,616,Scott Burton,CS246,95,76.55882353,,,,,95
24207,13919,99.34,99.34,A,A,87.012,616,Scott Burton,CS246,100,60.91305556,95,84.97619048,95,77.91176471,96.66666667
43030,13919,95.37,95.37,A,A,87.012,616,Scott Burton,CS246,99.63,79.93166667,95,79.32258065,95,88.41025641,96.54333333
45499,13919,97.22,97.22,A,A,87.012,616,Scott Burton,CS246,,,,,92,85.8125,92
352,13919,95.9,95.9,A,A,87.012,616,Scott Burton,CS246,97,77.30136986,95,82.12727273,95,85.8125,95.66666667
28893,13919,93.58,93.58,A,A,87.012,616,Scott Burton,CS246,,,95,75.85074627,92,73.81818182,93.5
6806,13919,83.85,83.85,B,B,87.012,616,Scott Burton,CS246,,,,,,,
22534,13919,93.88,93.88,A,A,87.012,616,Scott Burton,CS246,85,77.72340426,85,86.17073171,85,85.8125,85
45350,13919,96.87,96.87,A,A,87.012,616,Scott Burton,CS246,,,95,75.30769231,95,73.81818182,95
27515,13919,97.48,97.48,A,A,87.012,616,Scott Burton,CS246,100,77.30136986,95,84.97619048,88,73.81818182,94.33333333
8709,13919,3.45,3.45,F,F,87.012,616,Scott Burton,CS246,67.07,61.07578947,83,77.96428571,50,77.91176471,66.69
33635,13919,94.36,94.36,A,A,87.012,616,Scott Burton,CS246,95,76.35227273,85,84.97619048,78,77.91176471,86
25342,13919,93.43,93.43,A,A,87.012,616,Scott Burton,CS246,96.35,71.91,85,78.72093023,89.56,60.31285714,90.30333333
6203,13919,95.64,95.64,A,A,87.012,616,Scott Burton,CS246,,,95,84.97619048,95,85.8125,95
4967,13919,94.12,94.12,A,A,87.012,616,Scott Burton,CS246,,,,,92,76.69230769,92
33745,13919,67.72,67.72,D+,D+,87.012,616,Scott Burton,CS246,,,,,50,80.12121212,50
8486,13919,96.3,96.3,A,A,87.012,616,Scott Burton,CS246,48.33,76.56358974,95,77.44117647,95,85.8125,79.44333333
24202,13919,98.74,98.74,A,A,87.012,616,Scott Burton,CS246,85,76.70454545,95,84.97619048,95,73.81818182,91.66666667
7446,13919,83.18,83.18,B,B,87.012,616,Scott Burton,CS246,84.41,78.24365854,85,82.09876543,85,90.86842105,84.80333333
45578,13919,98.15,98.15,A,A,87.012,616,Scott Burton,CS246,97.44,78.24365854,95,82.97368421,95,73.81818182,95.81333333
1745,13919,93.17,93.17,A,A,87.012,616,Scott Burton,CS246,92,80.75438596,65,81.02777778,95,90.86842105,84
28462,13919,62.2,47.05,D-,F,87.012,616,Scott Burton,CS246,92,77.35714286,73,75.85074627,,,82.5
7723,13919,92.66,92.66,A-,A-,87.012,616,Scott Burton,CS246,94.68,52.05947368,95,84.97619048,85,85.8125,91.56
23192,13919,93.91,93.91,A,A,87.012,616,Scott Burton,CS246,95,77.35714286,83,75.85074627,92,84.51428571,90
44891,13919,69.1,69.1,D+,D+,87.012,616,Scott Burton,CS246,85,77.72340426,75,86.17073171,50,77.91176471,70
33651,13919,92.91,92.91,A-,A-,87.012,616,Scott Burton,CS246,85.01,76.56358974,88,84.97619048,63,77.91176471,78.67
18417,13919,98.7,98.7,A,A,87.012,616,Scott Burton,CS246,88.02,76.56358974,95,82.12727273,95,80.57142857,92.67333333
46697,13919,90.27,90.27,A-,A-,87.012,616,Scott Burton,CS246,,,95,78.72093023,,,95
32502,13919,84.25,84.25,B,B,87.012,616,Scott Burton,CS246,92.4,61.07578947,92,77.36842105,78,77.78787879,87.46666667
20332,13919,95.33,95.33,A,A,87.012,616,Scott Burton,CS246,94.25,75.689,95,82.64864865,92,77.91176471,93.75
33197,13919,90.07,89.17,A-,B+,87.012,616,Scott Burton,CS246,98.97,75.689,95,82.64864865,95,84.51428571,96.32333333
10895,13919,94.45,94.45,A,A,87.012,616,Scott Burton,CS246,61,77.30136986,95,81.74324324,,,78
15943,13918,98.73,98.73,A,A,79.86272727,36891,Lee Barney,CS246,95,76.70454545,95,81.30952381,88,80.12121212,92.66666667
9127,13918,92.12,92.12,A-,A-,79.86272727,36891,Lee Barney,CS246,,,75,74.66666667,85,74.13636364,80
8932,13918,95.12,95.12,A,A,79.86272727,36891,Lee Barney,CS246,,,95,77.5,92,75.85714286,93.5
33883,13918,87.8,11.77,B+,F,79.86272727,36891,Lee Barney,CS246,94.58,72.39350877,78,85.37037037,78,73.81818182,83.52666667
69045,13918,42.61,29.21,F,F,79.86272727,36891,Lee Barney,CS246,,,,,,,
11835,13918,93.32,93.32,A,A,79.86272727,36891,Lee Barney,CS246,99.61,71.91,92,79.09803922,65,73.70833333,85.53666667
9607,13918,77.94,75.26,C+,C,79.86272727,36891,Lee Barney,CS246,95,76.70454545,92,75.30769231,78,75.36842105,88.33333333
46838,13918,97.45,97.45,A,A,79.86272727,36891,Lee Barney,CS246,93.02,76.56358974,85,82.64864865,75,73.70833333,84.34
43349,13918,92.39,92.39,A-,A-,79.86272727,36891,Lee Barney,CS246,79.06,72.39350877,78,76.30555556,85,84.51428571,80.68666667
51835,13918,95.29,95.29,A,A,79.86272727,36891,Lee Barney,CS246,,,100,84.5271875,95,78.75757576,97.5
29548,13918,73.09,71.31,C,C-,79.86272727,36891,Lee Barney,CS246,98,70.69857143,78,77.96428571,63,73.70833333,79.66666667
23210,13918,99.14,99.14,A,A,79.86272727,36891,Lee Barney,CS246,85,76.70454545,,,,,85
41169,13918,82.72,72.97,B-,C-,79.86272727,36891,Lee Barney,CS246,100,74.73641791,95,81.30952381,50,85.8125,81.66666667
2044,13918,95.27,95.27,A,A,79.86272727,36891,Lee Barney,CS246,64.41,61.07578947,73,82.09876543,50,77.78787879,62.47
14242,13918,93.12,92.28,A,A-,79.86272727,36891,Lee Barney,CS246,80.17,72.39350877,73,85.37037037,92,88.26923077,81.72333333
11677,13918,92.32,88.84,A-,B+,79.86272727,36891,Lee Barney,CS246,85,77.35714286,83,77.44117647,88,85.8125,85.33333333
7395,13918,82.11,68.59,B-,D+,79.86272727,36891,Lee Barney,CS246,95,76.70454545,92,82.85,75,84.48387097,87.33333333
32368,13918,85.02,81.39,B,B-,79.86272727,36891,Lee Barney,CS246,87,77.30136986,95,82.12727273,73,84.51428571,85
26398,13918,67.05,19.84,D+,F,79.86272727,36891,Lee Barney,CS246,95,76.35227273,92,77.96428571,63,75.36842105,83.33333333
14608,13918,67.85,56.97,D+,F,79.86272727,36891,Lee Barney,CS246,92,77.72340426,85,82.12727273,,,88.5
34115,13918,78.91,78.91,C+,C+,79.86272727,36891,Lee Barney,CS246,80.17,66.19105263,85,83.12903226,50,84.48387097,71.72333333
30567,13918,83.22,80.44,B,B-,79.86272727,36891,Lee Barney,CS246,65,76.70454545,95,84.97619048,68,80.57142857,76
44392,13918,98.61,94.1,A,A,79.86272727,36891,Lee Barney,CS246,96.9,66.661875,95,84.87096774,95,85.8125,95.63333333
26860,13918,82.56,69.97,B-,D+,79.86272727,36891,Lee Barney,CS246,71.09,57.66810811,73,78.72093023,,,72.045
7085,13918,93.24,91.28,A,A-,79.86272727,36891,Lee Barney,CS246,,,88,81.30952381,78,75.36842105,83
31332,13918,81.25,81.25,B-,B-,79.86272727,36891,Lee Barney,CS246,95,77.35714286,95,82.12727273,95,85.8125,95
3889,13918,93.08,93.08,A,A,79.86272727,36891,Lee Barney,CS246,74.11,74.09857143,83,75.85074627,85,73.81818182,80.70333333
14252,13918,84.21,79.78,B,C+,79.86272727,36891,Lee Barney,CS246,,,92,81.30952381,50,74.13636364,71
15726,13918,96.55,92.21,A,A-,79.86272727,36891,Lee Barney,CS246,100,71.91,95,79.09803922,95,84.51428571,96.66666667
42654,13918,97.56,92.53,A,A-,79.86272727,36891,Lee Barney,CS246,95,77.35714286,95,74.05,95,84.51428571,95
45058,13918,83.68,71.36,B,C-,79.86272727,36891,Lee Barney,CS246,95,77.35714286,95,74.05,,,95
40677,13918,92.91,90.63,A-,A-,79.86272727,36891,Lee Barney,CS246,,,88,74.05,,,88
54015,13918,100,92.67,A,A-,79.86272727,36891,Lee Barney,CS246,94.5,78.24365854,95,82.97368421,95,93.66666667,94.83333333
732,13915,93.43,93.43,A,A,76.916875,37301,Rick Neff,CS238,95,80.75438596,95,82.09876543,88,85.42857143,92.66666667
2276,13915,48.74,48.74,F,F,76.916875,37301,Rick Neff,CS238,75.27,72.80058824,95,79.66666667,88,75.85714286,86.09
42306,13915,93.94,93.94,A,A,76.916875,37301,Rick Neff,CS238,98.43,61.07578947,95,82.85,95,90.86842105,96.14333333
33571,13915,95.83,95.83,A,A,76.916875,37301,Rick Neff,CS238,,,,,95,77.55882353,95
40649,13915,72.2,72.2,C-,C-,76.916875,37301,Rick Neff,CS238,,,,,85,82.22857143,85
7479,13915,76.11,76.11,C,C,76.916875,37301,Rick Neff,CS238,,,,,,,
2020,13915,20.37,7.09,F,F,76.916875,37301,Rick Neff,CS238,100,76.05957895,95,84.87096774,95,88.0952381,96.66666667
2231,13915,93.44,93.44,A,A,76.916875,37301,Rick Neff,CS238,,,92,81.30952381,92,75.36842105,92
45499,13915,93.35,93.35,A,A,76.916875,37301,Rick Neff,CS238,,,,,92,85.8125,92
41973,13915,67.8,12.85,D+,F,76.916875,37301,Rick Neff,CS238,,,95,84.87096774,75,78.75757576,85
352,13915,93.82,93.82,A,A,76.916875,37301,Rick Neff,CS238,97,77.30136986,95,82.12727273,95,85.8125,95.66666667
27967,13915,95.79,95.79,A,A,76.916875,37301,Rick Neff,CS238,,,88,77.5,83,76.69230769,85.5
1228,13915,85.57,85.57,B,B,76.916875,37301,Rick Neff,CS238,100,74.73641791,95,86.17073171,95,85.8125,96.66666667
32857,13915,73.8,73.8,C,C,76.916875,37301,Rick Neff,CS238,25.81,83.37142857,78,85.37037037,83,90.33333333,62.27
51835,13915,72.18,53.41,C-,F,76.916875,37301,Rick Neff,CS238,,,100,84.5271875,95,78.75757576,97.5
7991,13915,84.3,84.3,B,B,76.916875,37301,Rick Neff,CS238,83,80.75438596,88,82.97368421,92,90.86842105,87.66666667
14242,13915,83.97,83.02,B,B,76.916875,37301,Rick Neff,CS238,80.17,72.39350877,73,85.37037037,92,88.26923077,81.72333333
32590,13915,91.35,91.2,A-,A-,76.916875,37301,Rick Neff,CS238,,,,,,,
22709,13915,91.77,91.77,A-,A-,76.916875,37301,Rick Neff,CS238,,,95,85.37037037,95,82.09090909,95
14132,13915,65.92,65.92,D,D,76.916875,37301,Rick Neff,CS238,,,94.31,75.056,88,82.09090909,91.155
41335,13915,83.15,83.15,B,B,76.916875,37301,Rick Neff,CS238,100,74.73641791,95,86.17073171,95,85.8125,96.66666667
45538,13915,80.3,80.3,B-,B-,76.916875,37301,Rick Neff,CS238,,,,,78,76.69230769,78
4821,13915,87.71,87.71,B+,B+,76.916875,37301,Rick Neff,CS238,,,,,88,81.11111111,88
11438,13915,88.95,88.95,B+,B+,76.916875,37301,Rick Neff,CS238,65,76.70454545,78,86.17073171,78,73.70833333,73.66666667
7096,13915,80.62,80.59,B-,B-,76.916875,37301,Rick Neff,CS238,,,88,84.87096774,88,88.41025641,88
15756,13915,98.51,98.51,A,A,76.916875,37301,Rick Neff,CS238,,,92,81.07407407,75,78.75757576,83.5
10919,13915,84.57,84.57,B,B,76.916875,37301,Rick Neff,CS238,,,95,74.66666667,95,82.09090909,95
21862,13915,79.11,79.11,C+,C+,76.916875,37301,Rick Neff,CS238,95,80.75438596,95,77.36842105,78,73.81818182,89.33333333
2322,13915,91.64,91.64,A-,A-,76.916875,37301,Rick Neff,CS238,90.27,76.05957895,85,73.10714286,95,93.66666667,90.09
32502,13915,77.05,77.05,C+,C+,76.916875,37301,Rick Neff,CS238,92.4,61.07578947,92,77.36842105,78,77.78787879,87.46666667
2739,13915,81.11,20.27,B-,F,76.916875,37301,Rick Neff,CS238,96.41,61.07578947,95,82.09876543,95,77.78787879,95.47
35277,13915,83.91,83.91,B,B,76.916875,37301,Rick Neff,CS238,,,85,77.76470588,88,77.32142857,86.5
41883,13912,82.89,82.89,B-,B-,57.3577551,36891,Lee Barney,CS237,78,77.72340426,,,,,78
25489,13912,60.73,4.61,D-,F,57.3577551,36891,Lee Barney,CS237,,,78,75.85074627,95,84.51428571,86.5
44440,13912,96.51,96.51,A,A,57.3577551,36891,Lee Barney,CS237,96.87,78.24365854,95,82.97368421,95,90.86842105,95.62333333
44696,13912,93.71,93.71,A,A,57.3577551,36891,Lee Barney,CS237,62.01,61.07578947,85,82.85,83,75.85714286,76.67
5831,13912,81.34,81.34,B-,B-,57.3577551,36891,Lee Barney,CS237,95,76.70454545,95,81.30952381,75,75.36842105,88.33333333
6838,13912,75.28,75.28,C,C,57.3577551,36891,Lee Barney,CS237,74.28,61.07578947,92,82.09876543,85,84.51428571,83.76
32686,13912,96.07,96.07,A,A,57.3577551,36891,Lee Barney,CS237,95,76.70454545,95,81.30952381,95,80.12121212,95
17103,13912,64.53,4.94,D,F,57.3577551,36891,Lee Barney,CS237,94.44,76.56358974,83,75.85074627,83,84.51428571,86.81333333
9127,13912,87.62,87.62,B+,B+,57.3577551,36891,Lee Barney,CS237,,,75,74.66666667,85,74.13636364,80
3240,13912,76.11,76.11,C,C,57.3577551,36891,Lee Barney,CS237,88,77.72340426,95,86.17073171,78,75.36842105,87
8982,13912,65.92,5.79,D,F,57.3577551,36891,Lee Barney,CS237,57.51,72.69913043,88,82.09876543,83,84.51428571,76.17
32236,13912,87.93,4.04,B+,F,57.3577551,36891,Lee Barney,CS237,100,76.56358974,95,82.12727273,95,77.91176471,96.66666667
24207,13912,100.49,100.49,A,A,57.3577551,36891,Lee Barney,CS237,100,60.91305556,95,84.97619048,95,77.91176471,96.66666667
9087,13912,103.49,103.49,A,A,57.3577551,36891,Lee Barney,CS237,100,76.56358974,95,82.64864865,88,77.91176471,94.33333333
9027,13912,12.84,11.78,F,F,57.3577551,36891,Lee Barney,CS237,96.05,78.24365854,92,81.30952381,95,88.26923077,94.35
11835,13912,78.33,3.57,C+,F,57.3577551,36891,Lee Barney,CS237,99.61,71.91,92,79.09803922,65,73.70833333,85.53666667
33786,13912,33.42,33.42,F,F,57.3577551,36891,Lee Barney,CS237,,,95,81.30952381,73,80.12121212,84
28925,13912,9.03,8.3,F,F,57.3577551,36891,Lee Barney,CS237,76.78,61.07578947,78,82.09876543,92,90.86842105,82.26
3450,13912,71.81,71.81,C-,C-,57.3577551,36891,Lee Barney,CS237,92.01,72.39350877,75,82.09876543,83,84.48387097,83.33666667
31863,13912,64.81,13.59,D,F,57.3577551,36891,Lee Barney,CS237,,,,,85,90.33333333,85
22534,13912,84.68,84.68,B,B,57.3577551,36891,Lee Barney,CS237,85,77.72340426,85,86.17073171,85,85.8125,85
1171,13912,82.53,6.52,B-,F,57.3577551,36891,Lee Barney,CS237,,,83,84.87096774,92,90.33333333,87.5
19603,13912,96.65,96.65,A,A,57.3577551,36891,Lee Barney,CS237,,,95,82.09876543,95,88.41025641,95
8709,13912,68.87,7.19,D+,F,57.3577551,36891,Lee Barney,CS237,67.07,61.07578947,83,77.96428571,50,77.91176471,66.69
16283,13912,93.17,93.17,A,A,57.3577551,36891,Lee Barney,CS237,,,95,79.32258065,92,82.09090909,93.5
30093,13912,93.13,93.13,A,A,57.3577551,36891,Lee Barney,CS237,86.82,60.91305556,95,75.85074627,92,85.8125,91.27333333
11677,13912,72.78,72.78,C-,C-,57.3577551,36891,Lee Barney,CS237,85,77.35714286,83,77.44117647,88,85.8125,85.33333333
2821,13912,78.9,78.9,C+,C+,57.3577551,36891,Lee Barney,CS237,95,77.35714286,85,75.85074627,,,90
2493,13912,0,0,F,F,57.3577551,36891,Lee Barney,CS237,98.86,90.64111111,88,81.5,50,74.13636364,78.95333333
11403,13912,75.88,75.88,C,C,57.3577551,36891,Lee Barney,CS237,,,,,68,77.47058824,68
28058,13912,83.75,11.63,B,F,57.3577551,36891,Lee Barney,CS237,95,76.70454545,83,82.97368421,78,75.36842105,85.33333333
6203,13912,98.28,98.28,A,A,57.3577551,36891,Lee Barney,CS237,,,95,84.97619048,95,85.8125,95
16821,13912,83.13,83.13,B,B,57.3577551,36891,Lee Barney,CS237,95,80.75438596,73,77.36842105,92,90.86842105,86.66666667
11014,13912,84.95,6.73,B,F,57.3577551,36891,Lee Barney,CS237,99.44,71.91,95,74.05,95,84.51428571,96.48
8486,13912,93.68,93.68,A,A,57.3577551,36891,Lee Barney,CS237,48.33,76.56358974,95,77.44117647,95,85.8125,79.44333333
15791,13912,99,99,A,A,57.3577551,36891,Lee Barney,CS237,69.08,78.24365854,83,85.25714286,,,76.04
1982,13912,74.04,74.04,C,C,57.3577551,36891,Lee Barney,CS237,94.1,76.56358974,78,84.97619048,85.69,60.31285714,85.93
16684,13912,28.8,26.6,F,F,57.3577551,36891,Lee Barney,CS237,,,,,85,80.12121212,85
27405,13912,98.65,98.65,A,A,57.3577551,36891,Lee Barney,CS237,92.83,79.93166667,95,79.32258065,95,88.41025641,94.27666667
42226,13912,68.1,17.08,D+,F,57.3577551,36891,Lee Barney,CS237,78.64,66.19105263,85,77.96428571,88,80.84615385,83.88
14980,13912,101.04,101.04,A,A,57.3577551,36891,Lee Barney,CS237,28,77.30136986,92,76.30555556,,,60
4575,13912,44.09,5.49,F,F,57.3577551,36891,Lee Barney,CS237,85,76.70454545,,,,,85
13826,13912,88.23,88.23,B+,B+,57.3577551,36891,Lee Barney,CS237,89.15,78.24365854,95,82.97368421,95,90.86842105,93.05
33231,13912,111.89,111.89,A,A,57.3577551,36891,Lee Barney,CS237,95.66,75.689,95,82.64864865,95,77.91176471,95.22
44891,13912,73.75,2.49,C,F,57.3577551,36891,Lee Barney,CS237,85,77.72340426,75,86.17073171,50,77.91176471,70
14252,13912,33.9,32.02,F,F,57.3577551,36891,Lee Barney,CS237,,,92,81.30952381,50,74.13636364,71
18169,13912,104.54,104.54,A,A,57.3577551,36891,Lee Barney,CS237,97.66,72.39350877,95,77.36842105,92,75.85714286,94.88666667
1546,13912,32.35,2.21,F,F,57.3577551,36891,Lee Barney,CS237,91.26,78.24365854,92,82.09876543,78,75.85714286,87.08666667
52803,13912,89.54,89.54,B+,B+,57.3577551,36891,Lee Barney,CS237,,,,,,,
58611,13889,32.47,32.47,F,F,62.5275,38487,Jessie Lilya,CS124,32.47,62.5275,,,,,32.47
42347,13889,87.89,10.47,B+,F,62.5275,38487,Jessie Lilya,CS124,87.89,62.5275,,,,,87.89
59833,13889,95.72,95.72,A,A,62.5275,38487,Jessie Lilya,CS124,95.72,62.5275,,,,,95.72
68985,13889,80.9,80.9,B-,B-,62.5275,38487,Jessie Lilya,CS124,80.9,62.5275,,,,,80.9
26297,13889,101.69,101.69,A,A,62.5275,38487,Jessie Lilya,CS124,101.69,62.5275,48.13,36.7614,,,74.91
15968,13889,91.52,91.52,A-,A-,62.5275,38487,Jessie Lilya,CS124,91.52,62.5275,,,,,91.52
30522,13889,34.21,34.21,F,F,62.5275,38487,Jessie Lilya,CS124,64.06,38.3684,,,,,64.06
21919,13889,31.92,31.92,F,F,62.5275,38487,Jessie Lilya,CS124,31.92,62.5275,,,,,31.92
44169,13889,88.45,88.45,B+,B+,62.5275,38487,Jessie Lilya,CS124,88.45,62.5275,,,,,88.45
44985,13889,90.08,90.08,A-,A-,62.5275,38487,Jessie Lilya,CS124,90.08,62.5275,,,,,90.08
63047,13889,72.74,72.74,C-,C-,62.5275,38487,Jessie Lilya,CS124,72.74,62.5275,,,,,72.74
